MSSV,Họ và Tên,Email
2024100461,Trần Hữu Giang,sv000461@uni.edu.vn
2019100462,Lê Hữu Giang,sv000462@uni.edu.vn
2020100463,Phạm Hữu Giang,sv000463@uni.edu.vn
2021100464,Hoàng Hữu Giang,sv000464@uni.edu.vn
2022100465,Vũ Hữu Giang,sv000465@uni.edu.vn
2023100466,Đặng Hữu Giang,sv000466@uni.edu.vn
2024100467,Bùi Hữu Giang,sv000467@uni.edu.vn
2019100468,Đỗ Hữu Giang,sv000468@uni.edu.vn
2020100469,Hồ Hữu Giang,sv000469@uni.edu.vn
2021100470,Nguyễn Thành Giang,sv000470@uni.edu.vn
2022100471,Trần Thành Giang,sv000471@uni.edu.vn
2023100472,Lê Thành Giang,sv000472@uni.edu.vn
2024100473,Phạm Thành Giang,sv000473@uni.edu.vn
2019100474,Hoàng Thành Giang,sv000474@uni.edu.vn
2020100475,Vũ Thành Giang,sv000475@uni.edu.vn
2021100476,Đặng Thành Giang,sv000476@uni.edu.vn
2022100477,Bùi Thành Giang,sv000477@uni.edu.vn
2023100478,Đỗ Thành Giang,sv000478@uni.edu.vn
2024100479,Hồ Thành Giang,sv000479@uni.edu.vn
2019100480,Nguyễn Ngọc Giang,sv000480@uni.edu.vn
2020100481,Trần Ngọc Giang,sv000481@uni.edu.vn
2021100482,Lê Ngọc Giang,sv000482@uni.edu.vn
2022100483,Phạm Ngọc Giang,sv000483@uni.edu.vn
2023100484,Hoàng Ngọc Giang,sv000484@uni.edu.vn
2024100485,Vũ Ngọc Giang,sv000485@uni.edu.vn
2019100486,Đặng Ngọc Giang,sv000486@uni.edu.vn
2020100487,Bùi Ngọc Giang,sv000487@uni.edu.vn
2021100488,Đỗ Ngọc Giang,sv000488@uni.edu.vn
2022100489,Hồ Ngọc Giang,sv000489@uni.edu.vn
2023100490,Nguyễn Giang,sv000490@uni.edu.vn
2024100491,Trần Giang,sv000491@uni.edu.vn
2019100492,Lê Giang,sv000492@uni.edu.vn
2020100493,Phạm Giang,sv000493@uni.edu.vn
2021100494,Hoàng Giang,sv000494@uni.edu.vn
2022100495,Vũ Giang,sv000495@uni.edu.vn
2023100496,Đặng Giang,sv000496@uni.edu.vn
2024100497,Bùi Giang,sv000497@uni.edu.vn
2019100498,Đỗ Giang,sv000498@uni.edu.vn
2020100499,Hồ Giang,sv000499@uni.edu.vn
2021100500,Nguyễn Thị Hà,sv000500@uni.edu.vn
2022100501,Trần Thị Hà,sv000501@uni.edu.vn
2023100502,Lê Thị Hà,sv000502@uni.edu.vn
2024100503,Phạm Thị Hà,sv000503@uni.edu.vn
2019100504,Hoàng Thị Hà,sv000504@uni.edu.vn
2020100505,Vũ Thị Hà,sv000505@uni.edu.vn
2021100506,Đặng Thị Hà,sv000506@uni.edu.vn
2022100507,Bùi Thị Hà,sv000507@uni.edu.vn
2023100508,Đỗ Thị Hà,sv000508@uni.edu.vn
2024100509,Hồ Thị Hà,sv000509@uni.edu.vn
2019100510,Nguyễn Văn Hà,sv000510@uni.edu.vn
2020100511,Trần Văn Hà,sv000511@uni.edu.vn
2021100512,Lê Văn Hà,sv000512@uni.edu.vn
2022100513,Phạm Văn Hà,sv000513@uni.edu.vn
2023100514,Hoàng Văn Hà,sv000514@uni.edu.vn
2024100515,Vũ Văn Hà,sv000515@uni.edu.vn
2019100516,Đặng Văn Hà,sv000516@uni.edu.vn
2020100517,Bùi Văn Hà,sv000517@uni.edu.vn
2021100518,Đỗ Văn Hà,sv000518@uni.edu.vn
2022100519,Hồ Văn Hà,sv000519@uni.edu.vn
2023100520,Nguyễn Minh Hà,sv000520@uni.edu.vn
2024100521,Trần Minh Hà,sv000521@uni.edu.vn
2019100522,Lê Minh Hà,sv000522@uni.edu.vn
2020100523,Phạm Minh Hà,sv000523@uni.edu.vn
2021100524,Hoàng Minh Hà,sv000524@uni.edu.vn
2022100525,Vũ Minh Hà,sv000525@uni.edu.vn
2023100526,Đặng Minh Hà,sv000526@uni.edu.vn
2024100527,Bùi Minh Hà,sv000527@uni.edu.vn
2019100528,Đỗ Minh Hà,sv000528@uni.edu.vn
2020100529,Hồ Minh Hà,sv000529@uni.edu.vn
2021100530,Nguyễn Quốc Hà,sv000530@uni.edu.vn
2022100531,Trần Quốc Hà,sv000531@uni.edu.vn
2023100532,Lê Quốc Hà,sv000532@uni.edu.vn
2024100533,Phạm Quốc Hà,sv000533@uni.edu.vn
2019100534,Hoàng Quốc Hà,sv000534@uni.edu.vn
2020100535,Vũ Quốc Hà,sv000535@uni.edu.vn
2021100536,Đặng Quốc Hà,sv000536@uni.edu.vn
2022100537,Bùi Quốc Hà,sv000537@uni.edu.vn
2023100538,Đỗ Quốc Hà,sv000538@uni.edu.vn
2024100539,Hồ Quốc Hà,sv000539@uni.edu.vn
2019100540,Nguyễn Anh Hà,sv000540@uni.edu.vn
2020100541,Trần Anh Hà,sv000541@uni.edu.vn
2021100542,Lê Anh Hà,sv000542@uni.edu.vn
2022100543,Phạm Anh Hà,sv000543@uni.edu.vn
2023100544,Hoàng Anh Hà,sv000544@uni.edu.vn
2024100545,Vũ Anh Hà,sv000545@uni.edu.vn
2019100546,Đặng Anh Hà,sv000546@uni.edu.vn
2020100547,Bùi Anh Hà,sv000547@uni.edu.vn
2021100548,Đỗ Anh Hà,sv000548@uni.edu.vn
2022100549,Hồ Anh Hà,sv000549@uni.edu.vn
2023100550,Nguyễn Tuấn Hà,sv000550@uni.edu.vn
2024100551,Trần Tuấn Hà,sv000551@uni.edu.vn
2019100552,Lê Tuấn Hà,sv000552@uni.edu.vn
2020100553,Phạm Tuấn Hà,sv000553@uni.edu.vn
2021100554,Hoàng Tuấn Hà,sv000554@uni.edu.vn
2022100555,Vũ Tuấn Hà,sv000555@uni.edu.vn
2023100556,Đặng Tuấn Hà,sv000556@uni.edu.vn
2024100557,Bùi Tuấn Hà,sv000557@uni.edu.vn
2019100558,Đỗ Tuấn Hà,sv000558@uni.edu.vn
2020100559,Hồ Tuấn Hà,sv000559@uni.edu.vn
2021100560,Nguyễn Hữu Hà,sv000560@uni.edu.vn
2022100561,Trần Hữu Hà,sv000561@uni.edu.vn
2023100562,Lê Hữu Hà,sv000562@uni.edu.vn
2024100563,Phạm Hữu Hà,sv000563@uni.edu.vn
2019100564,Hoàng Hữu Hà,sv000564@uni.edu.vn
2020100565,Vũ Hữu Hà,sv000565@uni.edu.vn
2021100566,Đặng Hữu Hà,sv000566@uni.edu.vn
2022100567,Bùi Hữu Hà,sv000567@uni.edu.vn
2023100568,Đỗ Hữu Hà,sv000568@uni.edu.vn
2024100569,Hồ Hữu Hà,sv000569@uni.edu.vn
2019100570,Nguyễn Thành Hà,sv000570@uni.edu.vn
2020100571,Trần Thành Hà,sv000571@uni.edu.vn
2021100572,Lê Thành Hà,sv000572@uni.edu.vn
2022100573,Phạm Thành Hà,sv000573@uni.edu.vn
2023100574,Hoàng Thành Hà,sv000574@uni.edu.vn
2024100575,Vũ Thành Hà,sv000575@uni.edu.vn
2019100576,Đặng Thành Hà,sv000576@uni.edu.vn
2020100577,Bùi Thành Hà,sv000577@uni.edu.vn
2021100578,Đỗ Thành Hà,sv000578@uni.edu.vn
2022100579,Hồ Thành Hà,sv000579@uni.edu.vn
2023100580,Nguyễn Ngọc Hà,sv000580@uni.edu.vn
2024100581,Trần Ngọc Hà,sv000581@uni.edu.vn
2019100582,Lê Ngọc Hà,sv000582@uni.edu.vn
2020100583,Phạm Ngọc Hà,sv000583@uni.edu.vn
2021100584,Hoàng Ngọc Hà,sv000584@uni.edu.vn
2022100585,Vũ Ngọc Hà,sv000585@uni.edu.vn
2023100586,Đặng Ngọc Hà,sv000586@uni.edu.vn
2024100587,Bùi Ngọc Hà,sv000587@uni.edu.vn
2019100588,Đỗ Ngọc Hà,sv000588@uni.edu.vn
2020100589,Hồ Ngọc Hà,sv000589@uni.edu.vn
2021100590,Nguyễn Hà,sv000590@uni.edu.vn
2022100591,Trần Hà,sv000591@uni.edu.vn
2023100592,Lê Hà,sv000592@uni.edu.vn
2024100593,Phạm Hà,sv000593@uni.edu.vn
2019100594,Hoàng Hà,sv000594@uni.edu.vn
2020100595,Vũ Hà,sv000595@uni.edu.vn
2021100596,Đặng Hà,sv000596@uni.edu.vn
2022100597,Bùi Hà,sv000597@uni.edu.vn
2023100598,Đỗ Hà,sv000598@uni.edu.vn
2024100599,Hồ Hà,sv000599@uni.edu.vn
2019100600,Nguyễn Thị Hùng,sv000600@uni.edu.vn
2020100601,Trần Thị Hùng,sv000601@uni.edu.vn
2021100602,Lê Thị Hùng,sv000602@uni.edu.vn
2022100603,Phạm Thị Hùng,sv000603@uni.edu.vn
2023100604,Hoàng Thị Hùng,sv000604@uni.edu.vn
2024100605,Vũ Thị Hùng,sv000605@uni.edu.vn
2019100606,Đặng Thị Hùng,sv000606@uni.edu.vn
2020100607,Bùi Thị Hùng,sv000607@uni.edu.vn
2021100608,Đỗ Thị Hùng,sv000608@uni.edu.vn
2022100609,Hồ Thị Hùng,sv000609@uni.edu.vn
2023100610,Nguyễn Văn Hùng,sv000610@uni.edu.vn
2024100611,Trần Văn Hùng,sv000611@uni.edu.vn
2019100612,Lê Văn Hùng,sv000612@uni.edu.vn
2020100613,Phạm Văn Hùng,sv000613@uni.edu.vn
2021100614,Hoàng Văn Hùng,sv000614@uni.edu.vn
2022100615,Vũ Văn Hùng,sv000615@uni.edu.vn
2023100616,Đặng Văn Hùng,sv000616@uni.edu.vn
2024100617,Bùi Văn Hùng,sv000617@uni.edu.vn
2019100618,Đỗ Văn Hùng,sv000618@uni.edu.vn
2020100619,Hồ Văn Hùng,sv000619@uni.edu.vn
2021100620,Nguyễn Minh Hùng,sv000620@uni.edu.vn
2022100621,Trần Minh Hùng,sv000621@uni.edu.vn
2023100622,Lê Minh Hùng,sv000622@uni.edu.vn
2024100623,Phạm Minh Hùng,sv000623@uni.edu.vn
2019100624,Hoàng Minh Hùng,sv000624@uni.edu.vn
2020100625,Vũ Minh Hùng,sv000625@uni.edu.vn
2021100626,Đặng Minh Hùng,sv000626@uni.edu.vn
2022100627,Bùi Minh Hùng,sv000627@uni.edu.vn
2023100628,Đỗ Minh Hùng,sv000628@uni.edu.vn
2024100629,Hồ Minh Hùng,sv000629@uni.edu.vn
2019100630,Nguyễn Quốc Hùng,sv000630@uni.edu.vn
2020100631,Trần Quốc Hùng,sv000631@uni.edu.vn
2021100632,Lê Quốc Hùng,sv000632@uni.edu.vn
2022100633,Phạm Quốc Hùng,sv000633@uni.edu.vn
2023100634,Hoàng Quốc Hùng,sv000634@uni.edu.vn
2024100635,Vũ Quốc Hùng,sv000635@uni.edu.vn
2019100636,Đặng Quốc Hùng,sv000636@uni.edu.vn
2020100637,Bùi Quốc Hùng,sv000637@uni.edu.vn
2021100638,Đỗ Quốc Hùng,sv000638@uni.edu.vn
2022100639,Hồ Quốc Hùng,sv000639@uni.edu.vn
2023100640,Nguyễn Anh Hùng,sv000640@uni.edu.vn
2024100641,Trần Anh Hùng,sv000641@uni.edu.vn
2019100642,Lê Anh Hùng,sv000642@uni.edu.vn
2020100643,Phạm Anh Hùng,sv000643@uni.edu.vn
2021100644,Hoàng Anh Hùng,sv000644@uni.edu.vn
2022100645,Vũ Anh Hùng,sv000645@uni.edu.vn
2023100646,Đặng Anh Hùng,sv000646@uni.edu.vn
2024100647,Bùi Anh Hùng,sv000647@uni.edu.vn
2019100648,Đỗ Anh Hùng,sv000648@uni.edu.vn
2020100649,Hồ Anh Hùng,sv000649@uni.edu.vn
2021100650,Nguyễn Tuấn Hùng,sv000650@uni.edu.vn
2022100651,Trần Tuấn Hùng,sv000651@uni.edu.vn
2023100652,Lê Tuấn Hùng,sv000652@uni.edu.vn
2024100653,Phạm Tuấn Hùng,sv000653@uni.edu.vn
2019100654,Hoàng Tuấn Hùng,sv000654@uni.edu.vn
2020100655,Vũ Tuấn Hùng,sv000655@uni.edu.vn
2021100656,Đặng Tuấn Hùng,sv000656@uni.edu.vn
2022100657,Bùi Tuấn Hùng,sv000657@uni.edu.vn
2023100658,Đỗ Tuấn Hùng,sv000658@uni.edu.vn
2024100659,Hồ Tuấn Hùng,sv000659@uni.edu.vn
2019100660,Nguyễn Hữu Hùng,sv000660@uni.edu.vn
2020100661,Trần Hữu Hùng,sv000661@uni.edu.vn
2021100662,Lê Hữu Hùng,sv000662@uni.edu.vn
2022100663,Phạm Hữu Hùng,sv000663@uni.edu.vn
2023100664,Hoàng Hữu Hùng,sv000664@uni.edu.vn
2024100665,Vũ Hữu Hùng,sv000665@uni.edu.vn
2019100666,Đặng Hữu Hùng,sv000666@uni.edu.vn
2020100667,Bùi Hữu Hùng,sv000667@uni.edu.vn
2021100668,Đỗ Hữu Hùng,sv000668@uni.edu.vn
2022100669,Hồ Hữu Hùng,sv000669@uni.edu.vn
2023100670,Nguyễn Thành Hùng,sv000670@uni.edu.vn
2024100671,Trần Thành Hùng,sv000671@uni.edu.vn
2019100672,Lê Thành Hùng,sv000672@uni.edu.vn
2020100673,Phạm Thành Hùng,sv000673@uni.edu.vn
2021100674,Hoàng Thành Hùng,sv000674@uni.edu.vn
2022100675,Vũ Thành Hùng,sv000675@uni.edu.vn
2023100676,Đặng Thành Hùng,sv000676@uni.edu.vn
2024100677,Bùi Thành Hùng,sv000677@uni.edu.vn
2019100678,Đỗ Thành Hùng,sv000678@uni.edu.vn
2020100679,Hồ Thành Hùng,sv000679@uni.edu.vn
2021100680,Nguyễn Ngọc Hùng,sv000680@uni.edu.vn
2022100681,Trần Ngọc Hùng,sv000681@uni.edu.vn
2023100682,Lê Ngọc Hùng,sv000682@uni.edu.vn
2024100683,Phạm Ngọc Hùng,sv000683@uni.edu.vn
2019100684,Hoàng Ngọc Hùng,sv000684@uni.edu.vn
2020100685,Vũ Ngọc Hùng,sv000685@uni.edu.vn
2021100686,Đặng Ngọc Hùng,sv000686@uni.edu.vn
2022100687,Bùi Ngọc Hùng,sv000687@uni.edu.vn
2023100688,Đỗ Ngọc Hùng,sv000688@uni.edu.vn
2024100689,Hồ Ngọc Hùng,sv000689@uni.edu.vn
2019100690,Nguyễn Hùng,sv000690@uni.edu.vn
2020100691,Trần Hùng,sv000691@uni.edu.vn
2021100692,Lê Hùng,sv000692@uni.edu.vn
2022100693,Phạm Hùng,sv000693@uni.edu.vn
2023100694,Hoàng Hùng,sv000694@uni.edu.vn
2024100695,Vũ Hùng,sv000695@uni.edu.vn
2019100696,Đặng Hùng,sv000696@uni.edu.vn
2020100697,Bùi Hùng,sv000697@uni.edu.vn
2021100698,Đỗ Hùng,sv000698@uni.edu.vn
2022100699,Hồ Hùng,sv000699@uni.edu.vn
2023100700,Nguyễn Thị Khoa,sv000700@uni.edu.vn
2024100701,Trần Thị Khoa,sv000701@uni.edu.vn
2019100702,Lê Thị Khoa,sv000702@uni.edu.vn
2020100703,Phạm Thị Khoa,sv000703@uni.edu.vn
2021100704,Hoàng Thị Khoa,sv000704@uni.edu.vn
2022100705,Vũ Thị Khoa,sv000705@uni.edu.vn
2023100706,Đặng Thị Khoa,sv000706@uni.edu.vn
2024100707,Bùi Thị Khoa,sv000707@uni.edu.vn
2019100708,Đỗ Thị Khoa,sv000708@uni.edu.vn
2020100709,Hồ Thị Khoa,sv000709@uni.edu.vn
2021100710,Nguyễn Văn Khoa,sv000710@uni.edu.vn
2022100711,Trần Văn Khoa,sv000711@uni.edu.vn
2023100712,Lê Văn Khoa,sv000712@uni.edu.vn
2024100713,Phạm Văn Khoa,sv000713@uni.edu.vn
2019100714,Hoàng Văn Khoa,sv000714@uni.edu.vn
2020100715,Vũ Văn Khoa,sv000715@uni.edu.vn
2021100716,Đặng Văn Khoa,sv000716@uni.edu.vn
2022100717,Bùi Văn Khoa,sv000717@uni.edu.vn
2023100718,Đỗ Văn Khoa,sv000718@uni.edu.vn
2024100719,Hồ Văn Khoa,sv000719@uni.edu.vn
2019100720,Nguyễn Minh Khoa,sv000720@uni.edu.vn
2020100721,Trần Minh Khoa,sv000721@uni.edu.vn
2021100722,Lê Minh Khoa,sv000722@uni.edu.vn
2022100723,Phạm Minh Khoa,sv000723@uni.edu.vn
2023100724,Hoàng Minh Khoa,sv000724@uni.edu.vn
2024100725,Vũ Minh Khoa,sv000725@uni.edu.vn
2019100726,Đặng Minh Khoa,sv000726@uni.edu.vn
2020100727,Bùi Minh Khoa,sv000727@uni.edu.vn
2021100728,Đỗ Minh Khoa,sv000728@uni.edu.vn
2022100729,Hồ Minh Khoa,sv000729@uni.edu.vn
2023100730,Nguyễn Quốc Khoa,sv000730@uni.edu.vn
2024100731,Trần Quốc Khoa,sv000731@uni.edu.vn
2019100732,Lê Quốc Khoa,sv000732@uni.edu.vn
2020100733,Phạm Quốc Khoa,sv000733@uni.edu.vn
2021100734,Hoàng Quốc Khoa,sv000734@uni.edu.vn
2022100735,Vũ Quốc Khoa,sv000735@uni.edu.vn
2023100736,Đặng Quốc Khoa,sv000736@uni.edu.vn
2024100737,Bùi Quốc Khoa,sv000737@uni.edu.vn
2019100738,Đỗ Quốc Khoa,sv000738@uni.edu.vn
2020100739,Hồ Quốc Khoa,sv000739@uni.edu.vn
2021100740,Nguyễn Anh Khoa,sv000740@uni.edu.vn
2022100741,Trần Anh Khoa,sv000741@uni.edu.vn
2023100742,Lê Anh Khoa,sv000742@uni.edu.vn
2024100743,Phạm Anh Khoa,sv000743@uni.edu.vn
2019100744,Hoàng Anh Khoa,sv000744@uni.edu.vn
2020100745,Vũ Anh Khoa,sv000745@uni.edu.vn
2021100746,Đặng Anh Khoa,sv000746@uni.edu.vn
2022100747,Bùi Anh Khoa,sv000747@uni.edu.vn
2023100748,Đỗ Anh Khoa,sv000748@uni.edu.vn
2024100749,Hồ Anh Khoa,sv000749@uni.edu.vn
2019100750,Nguyễn Tuấn Khoa,sv000750@uni.edu.vn
2020100751,Trần Tuấn Khoa,sv000751@uni.edu.vn
2021100752,Lê Tuấn Khoa,sv000752@uni.edu.vn
2022100753,Phạm Tuấn Khoa,sv000753@uni.edu.vn
2023100754,Hoàng Tuấn Khoa,sv000754@uni.edu.vn
2024100755,Vũ Tuấn Khoa,sv000755@uni.edu.vn
2019100756,Đặng Tuấn Khoa,sv000756@uni.edu.vn
2020100757,Bùi Tuấn Khoa,sv000757@uni.edu.vn
2021100758,Đỗ Tuấn Khoa,sv000758@uni.edu.vn
2022100759,Hồ Tuấn Khoa,sv000759@uni.edu.vn
2023100760,Nguyễn Hữu Khoa,sv000760@uni.edu.vn
2024100761,Trần Hữu Khoa,sv000761@uni.edu.vn
2019100762,Lê Hữu Khoa,sv000762@uni.edu.vn
2020100763,Phạm Hữu Khoa,sv000763@uni.edu.vn
2021100764,Hoàng Hữu Khoa,sv000764@uni.edu.vn
2022100765,Vũ Hữu Khoa,sv000765@uni.edu.vn
2023100766,Đặng Hữu Khoa,sv000766@uni.edu.vn
2024100767,Bùi Hữu Khoa,sv000767@uni.edu.vn
2019100768,Đỗ Hữu Khoa,sv000768@uni.edu.vn
2020100769,Hồ Hữu Khoa,sv000769@uni.edu.vn
2021100770,Nguyễn Thành Khoa,sv000770@uni.edu.vn
2022100771,Trần Thành Khoa,sv000771@uni.edu.vn
2023100772,Lê Thành Khoa,sv000772@uni.edu.vn
2024100773,Phạm Thành Khoa,sv000773@uni.edu.vn
2019100774,Hoàng Thành Khoa,sv000774@uni.edu.vn
2020100775,Vũ Thành Khoa,sv000775@uni.edu.vn
2021100776,Đặng Thành Khoa,sv000776@uni.edu.vn
2022100777,Bùi Thành Khoa,sv000777@uni.edu.vn
2023100778,Đỗ Thành Khoa,sv000778@uni.edu.vn
2024100779,Hồ Thành Khoa,sv000779@uni.edu.vn
2019100780,Nguyễn Ngọc Khoa,sv000780@uni.edu.vn
2020100781,Trần Ngọc Khoa,sv000781@uni.edu.vn
2021100782,Lê Ngọc Khoa,sv000782@uni.edu.vn
2022100783,Phạm Ngọc Khoa,sv000783@uni.edu.vn
2023100784,Hoàng Ngọc Khoa,sv000784@uni.edu.vn
2024100785,Vũ Ngọc Khoa,sv000785@uni.edu.vn
2019100786,Đặng Ngọc Khoa,sv000786@uni.edu.vn
2020100787,Bùi Ngọc Khoa,sv000787@uni.edu.vn
2021100788,Đỗ Ngọc Khoa,sv000788@uni.edu.vn
2022100789,Hồ Ngọc Khoa,sv000789@uni.edu.vn
2023100790,Nguyễn Khoa,sv000790@uni.edu.vn
2024100791,Trần Khoa,sv000791@uni.edu.vn
2019100792,Lê Khoa,sv000792@uni.edu.vn
2020100793,Phạm Khoa,sv000793@uni.edu.vn
2021100794,Hoàng Khoa,sv000794@uni.edu.vn
2022100795,Vũ Khoa,sv000795@uni.edu.vn
2023100796,Đặng Khoa,sv000796@uni.edu.vn
2024100797,Bùi Khoa,sv000797@uni.edu.vn
2019100798,Đỗ Khoa,sv000798@uni.edu.vn
2020100799,Hồ Khoa,sv000799@uni.edu.vn
2021100800,Nguyễn Thị Lan,sv000800@uni.edu.vn
2022100801,Trần Thị Lan,sv000801@uni.edu.vn
2023100802,Lê Thị Lan,sv000802@uni.edu.vn
2024100803,Phạm Thị Lan,sv000803@uni.edu.vn
2019100804,Hoàng Thị Lan,sv000804@uni.edu.vn
2020100805,Vũ Thị Lan,sv000805@uni.edu.vn
2021100806,Đặng Thị Lan,sv000806@uni.edu.vn
2022100807,Bùi Thị Lan,sv000807@uni.edu.vn
2023100808,Đỗ Thị Lan,sv000808@uni.edu.vn
2024100809,Hồ Thị Lan,sv000809@uni.edu.vn
2019100810,Nguyễn Văn Lan,sv000810@uni.edu.vn
2020100811,Trần Văn Lan,sv000811@uni.edu.vn
2021100812,Lê Văn Lan,sv000812@uni.edu.vn
2022100813,Phạm Văn Lan,sv000813@uni.edu.vn
2023100814,Hoàng Văn Lan,sv000814@uni.edu.vn
2024100815,Vũ Văn Lan,sv000815@uni.edu.vn
2019100816,Đặng Văn Lan,sv000816@uni.edu.vn
2020100817,Bùi Văn Lan,sv000817@uni.edu.vn
2021100818,Đỗ Văn Lan,sv000818@uni.edu.vn
2022100819,Hồ Văn Lan,sv000819@uni.edu.vn
2023100820,Nguyễn Minh Lan,sv000820@uni.edu.vn
2024100821,Trần Minh Lan,sv000821@uni.edu.vn
2019100822,Lê Minh Lan,sv000822@uni.edu.vn
2020100823,Phạm Minh Lan,sv000823@uni.edu.vn
2021100824,Hoàng Minh Lan,sv000824@uni.edu.vn
2022100825,Vũ Minh Lan,sv000825@uni.edu.vn
2023100826,Đặng Minh Lan,sv000826@uni.edu.vn
2024100827,Bùi Minh Lan,sv000827@uni.edu.vn
2019100828,Đỗ Minh Lan,sv000828@uni.edu.vn
2020100829,Hồ Minh Lan,sv000829@uni.edu.vn
2021100830,Nguyễn Quốc Lan,sv000830@uni.edu.vn
2022100831,Trần Quốc Lan,sv000831@uni.edu.vn
2023100832,Lê Quốc Lan,sv000832@uni.edu.vn
2024100833,Phạm Quốc Lan,sv000833@uni.edu.vn
2019100834,Hoàng Quốc Lan,sv000834@uni.edu.vn
2020100835,Vũ Quốc Lan,sv000835@uni.edu.vn
2021100836,Đặng Quốc Lan,sv000836@uni.edu.vn
2022100837,Bùi Quốc Lan,sv000837@uni.edu.vn
2023100838,Đỗ Quốc Lan,sv000838@uni.edu.vn
2024100839,Hồ Quốc Lan,sv000839@uni.edu.vn
2019100840,Nguyễn Anh Lan,sv000840@uni.edu.vn
2020100841,Trần Anh Lan,sv000841@uni.edu.vn
2021100842,Lê Anh Lan,sv000842@uni.edu.vn
2022100843,Phạm Anh Lan,sv000843@uni.edu.vn
2023100844,Hoàng Anh Lan,sv000844@uni.edu.vn
2024100845,Vũ Anh Lan,sv000845@uni.edu.vn
2019100846,Đặng Anh Lan,sv000846@uni.edu.vn
2020100847,Bùi Anh Lan,sv000847@uni.edu.vn
2021100848,Đỗ Anh Lan,sv000848@uni.edu.vn
2022100849,Hồ Anh Lan,sv000849@uni.edu.vn
2023100850,Nguyễn Tuấn Lan,sv000850@uni.edu.vn
2024100851,Trần Tuấn Lan,sv000851@uni.edu.vn
2019100852,Lê Tuấn Lan,sv000852@uni.edu.vn
2020100853,Phạm Tuấn Lan,sv000853@uni.edu.vn
2021100854,Hoàng Tuấn Lan,sv000854@uni.edu.vn
2022100855,Vũ Tuấn Lan,sv000855@uni.edu.vn
2023100856,Đặng Tuấn Lan,sv000856@uni.edu.vn
2024100857,Bùi Tuấn Lan,sv000857@uni.edu.vn
2019100858,Đỗ Tuấn Lan,sv000858@uni.edu.vn
2020100859,Hồ Tuấn Lan,sv000859@uni.edu.vn
2021100860,Nguyễn Hữu Lan,sv000860@uni.edu.vn
2022100861,Trần Hữu Lan,sv000861@uni.edu.vn
2023100862,Lê Hữu Lan,sv000862@uni.edu.vn
2024100863,Phạm Hữu Lan,sv000863@uni.edu.vn
2019100864,Hoàng Hữu Lan,sv000864@uni.edu.vn
2020100865,Vũ Hữu Lan,sv000865@uni.edu.vn
2021100866,Đặng Hữu Lan,sv000866@uni.edu.vn
2022100867,Bùi Hữu Lan,sv000867@uni.edu.vn
2023100868,Đỗ Hữu Lan,sv000868@uni.edu.vn
2024100869,Hồ Hữu Lan,sv000869@uni.edu.vn
2019100870,Nguyễn Thành Lan,sv000870@uni.edu.vn
2020100871,Trần Thành Lan,sv000871@uni.edu.vn
2021100872,Lê Thành Lan,sv000872@uni.edu.vn
2022100873,Phạm Thành Lan,sv000873@uni.edu.vn
2023100874,Hoàng Thành Lan,sv000874@uni.edu.vn
2024100875,Vũ Thành Lan,sv000875@uni.edu.vn
2019100876,Đặng Thành Lan,sv000876@uni.edu.vn
2020100877,Bùi Thành Lan,sv000877@uni.edu.vn
2021100878,Đỗ Thành Lan,sv000878@uni.edu.vn
2022100879,Hồ Thành Lan,sv000879@uni.edu.vn
2023100880,Nguyễn Ngọc Lan,sv000880@uni.edu.vn
2024100881,Trần Ngọc Lan,sv000881@uni.edu.vn
2019100882,Lê Ngọc Lan,sv000882@uni.edu.vn
2020100883,Phạm Ngọc Lan,sv000883@uni.edu.vn
2021100884,Hoàng Ngọc Lan,sv000884@uni.edu.vn
2022100885,Vũ Ngọc Lan,sv000885@uni.edu.vn
2023100886,Đặng Ngọc Lan,sv000886@uni.edu.vn
2024100887,Bùi Ngọc Lan,sv000887@uni.edu.vn
2019100888,Đỗ Ngọc Lan,sv000888@uni.edu.vn
2020100889,Hồ Ngọc Lan,sv000889@uni.edu.vn
2021100890,Nguyễn Lan,sv000890@uni.edu.vn
2022100891,Trần Lan,sv000891@uni.edu.vn
2023100892,Lê Lan,sv000892@uni.edu.vn
2024100893,Phạm Lan,sv000893@uni.edu.vn
2019100894,Hoàng Lan,sv000894@uni.edu.vn
2020100895,Vũ Lan,sv000895@uni.edu.vn
2021100896,Đặng Lan,sv000896@uni.edu.vn
2022100897,Bùi Lan,sv000897@uni.edu.vn
2023100898,Đỗ Lan,sv000898@uni.edu.vn
2024100899,Hồ Lan,sv000899@uni.edu.vn
2019100900,Nguyễn Thị Linh,sv000900@uni.edu.vn
2020100901,Trần Thị Linh,sv000901@uni.edu.vn
2021100902,Lê Thị Linh,sv000902@uni.edu.vn
2022100903,Phạm Thị Linh,sv000903@uni.edu.vn
2023100904,Hoàng Thị Linh,sv000904@uni.edu.vn
2024100905,Vũ Thị Linh,sv000905@uni.edu.vn
2019100906,Đặng Thị Linh,sv000906@uni.edu.vn
2020100907,Bùi Thị Linh,sv000907@uni.edu.vn
2021100908,Đỗ Thị Linh,sv000908@uni.edu.vn
2022100909,Hồ Thị Linh,sv000909@uni.edu.vn
2023100910,Nguyễn Văn Linh,sv000910@uni.edu.vn
2024100911,Trần Văn Linh,sv000911@uni.edu.vn
2019100912,Lê Văn Linh,sv000912@uni.edu.vn
